10000
78.84.143.90         	               2
182.48.95.110        	              74
213.228.57.18        	              22
96.89.120.65         	             994
205.203.134.3        	              10
124.43.41.194        	               3
69.171.232.232       	              20
177.89.158.119       	               2
204.108.18.93        	              28
67.76.30.156         	              10
118.76.170.95        	               6
173.15.191.209       	             198
23.56.203.224        	             106
37.45.168.151        	               2
67.85.225.214        	              20
67.205.153.252       	             461
64.189.192.42        	               6
23.123.105.153       	             582
104.16.205.165       	             191
109.93.195.1         	               2
64.129.67.119        	              81
36.149.112.59        	              12
161.43.79.150        	               4
79.62.94.228         	               2
190.149.241.117      	               3
79.167.73.155        	               6
189.63.12.227        	               2
123.125.67.154       	              70
162.209.119.250      	             552
66.87.148.217        	            1806
63.138.101.110       	             124
185.107.232.6        	               8
51.255.71.110        	             236
118.142.1.22         	               2
174.227.12.22        	              78
130.246.135.153      	               4
152.204.30.164       	               6
184.87.254.2         	               5
104.24.118.74        	             122
71.41.77.126         	              20
116.52.95.20         	               2
64.239.248.4         	              60
199.168.151.195      	              19
112.22.232.233       	               8
200.108.136.3        	              14
212.59.4.2           	               2
146.20.132.213       	             434
81.234.215.203       	               4
81.110.199.183       	               2
4.27.8.133           	               3
185.177.73.203       	               2
69.126.200.169       	              20
181.20.26.92         	              10
54.86.149.13         	              16
52.204.149.202       	              40
41.140.18.243        	               5
170.57.128.1         	               4
202.46.56.200        	             182
112.22.232.25        	               8
106.7.1.248          	               2
208.79.241.3         	               8
189.5.197.163        	               4
174.97.183.195       	               2
99.118.245.240       	               2
202.76.184.104       	               3
179.95.120.107       	               2
216.137.41.178       	            1162
140.205.81.52        	              19
188.79.157.134       	               2
52.44.10.66          	              14
65.33.142.8          	              20
69.124.225.99        	               8
67.22.199.46         	               8
4.14.17.198          	             998
123.217.51.238       	               2
218.56.195.163       	               2
89.230.0.131         	               4
162.201.122.241      	             148
73.107.180.135       	              10
212.252.81.93        	               2
143.208.130.199      	               2
190.233.35.221       	               6
103.200.76.169       	               3
68.35.220.165        	             136
59.92.85.18          	               5
107.77.219.123       	             861
75.114.82.7          	             531
49.144.202.174       	               2
166.216.157.16       	             572
63.250.192.45        	            1453
74.174.30.49         	             152
185.168.227.248      	               9
74.142.9.18          	               6
185.85.192.174       	             636
47.205.103.254       	            3135
36.150.86.180        	              12
223.68.253.91        	               8
221.8.223.48         	               4
107.20.171.72        	            1228
174.218.0.25         	             208
209.204.235.93       	              16
92.19.227.233        	              11
117.247.60.46        	               6
71.190.247.126       	              20
97.122.161.147       	             968
14.1.59.35           	               6
109.98.160.133       	               4
93.48.88.28          	              18
189.28.166.132       	               5
82.50.53.14          	               4
202.46.48.136        	             104
31.131.20.85         	            1394
69.74.248.18         	              20
157.55.56.156        	               4
196.27.89.200        	               2
108.51.240.131       	              20
178.250.174.54       	              12
73.32.57.159         	             138
222.75.204.44        	               2
54.221.229.151       	              70
120.40.86.16         	              14
70.171.5.26          	             190
191.6.139.169        	               2
205.251.197.251      	             572
88.99.143.70         	             963
120.213.102.216      	               2
67.161.149.90        	              16
36.149.132.165       	               8
173.183.27.44        	               2
68.65.40.192         	               5
179.233.120.99       	               2
52.91.151.170        	              68
68.106.52.13         	             554
92.98.78.34          	               2
52.211.98.161        	             150
181.211.120.3        	               3
216.107.181.156      	               6
201.80.0.169         	             178
159.178.110.167      	             335
36.150.87.250        	              16
183.206.27.246       	              16
159.146.54.163       	               4
36.37.139.141        	               9
189.222.72.70        	               2
190.14.227.160       	              12
187.109.190.104      	               2
121.204.38.169       	               2
174.97.233.45        	              20
88.248.27.46         	               5
52.35.251.128        	             372
23.76.193.176        	              92
104.92.5.130         	             147
195.175.121.49       	              11
66.87.149.47         	             412
106.156.69.101       	               4
123.122.35.186       	              12
117.70.124.9         	               2
23.219.162.199       	               4
50.16.207.248        	               8
122.240.198.94       	               6
17.248.137.136       	            1374
217.24.72.196        	               2
217.39.11.142        	             780
68.105.169.181       	             278
96.57.55.20          	              20
119.75.222.14        	             373
65.182.99.55         	              13
72.21.196.68         	               8
149.135.33.44        	               3
219.143.154.38       	              12
68.193.188.38        	              74
175.164.15.91        	               6
195.154.174.224      	               2
201.180.117.78       	               7
66.220.155.163       	              66
23.206.217.43        	              48
75.145.127.233       	              20
52.216.21.203        	              22
89.191.66.44         	               6
178.149.236.173      	               4
52.3.124.95          	             232
71.146.0.232         	               5
144.160.20.40        	              20
201.17.128.239       	               8
70.185.114.97        	             816
67.231.148.77        	             114
219.165.185.119      	               2
34.226.18.72         	             102
94.214.7.232         	               4
66.69.213.226        	               7
110.174.76.230       	               4
189.219.123.65       	               2
177.99.56.51         	               2
104.130.123.110      	              30
174.227.6.1          	             368
104.118.220.91       	             836
163.211.253.10       	               2
98.231.6.181         	            3066
59.96.248.36         	               3
179.180.125.127      	               2
201.11.181.126       	               3
69.145.222.141       	               4
98.231.56.21         	             556
52.207.97.97         	             737
1.22.44.253          	               4
68.234.234.38        	            2620
112.251.22.76        	               2
201.224.254.19       	              16
108.64.161.139       	             378
220.244.164.103      	               5
92.55.144.79         	               5
199.167.138.25       	              34
209.18.93.107        	             443
81.213.153.201       	               8
51.235.92.182        	               2
191.240.243.221      	               4
192.69.127.23        	               2
14.214.11.60         	               6
124.168.130.203      	               3
72.91.227.98         	              20
75.99.91.3           	              20
185.14.39.84         	               2
106.39.188.129       	             139
190.108.214.164      	               6
66.86.160.128        	            1062
2.89.171.76          	               2
193.242.108.5        	               8
66.155.106.144       	              10
73.21.76.30          	            1294
69.147.248.101       	             204
52.219.24.25         	            1618
82.34.25.216         	               2
54.231.114.68        	              22
36.149.43.140        	              12
101.181.86.40        	               6
23.76.192.154        	             312
187.202.73.182       	               4
137.73.118.230       	               4
58.9.54.195          	               2
109.161.131.94       	              34
107.196.109.23       	               4
70.171.44.92         	              56
206.165.245.160      	              22
69.204.18.216        	              20
108.230.215.39       	             124
159.178.102.65       	             841
122.249.76.84        	              20
184.171.164.234      	             696
72.70.47.23          	              20
96.67.232.145        	               6
61.23.42.43          	               6
64.56.95.5           	             394
36.151.34.100        	              20
191.55.102.138       	               7
74.111.105.33        	             512
207.211.30.141       	             252
216.255.101.59       	             652
74.63.142.163        	             282
116.251.204.34       	               2
200.27.2.7           	               3
223.65.188.175       	              16
173.76.131.224       	              48
24.170.205.131       	            1344
114.230.145.235      	               9
68.105.169.86        	             858
31.13.114.3          	              72
213.230.75.202       	               4
202.46.54.105        	             218
24.106.189.10        	              20
40.77.228.87         	              16
181.215.96.201       	             282
79.3.167.37          	              12
93.148.90.83         	               3
212.199.57.202       	              52
20.137.3.53          	             156
92.82.19.199         	               2
201.78.77.131        	               2
124.106.139.122      	               2
180.251.21.177       	               3
107.144.144.18       	              20
129.97.2.155         	              17
183.87.106.93        	               9
52.218.128.142       	              28
165.76.4.170         	              27
63.234.143.206       	              98
36.149.180.97        	               7
2.33.168.22          	               7
146.186.112.90       	             892
67.158.151.195       	            1941
187.52.214.204       	               4
198.71.244.131       	             142
17.249.140.78        	              18
66.87.114.206        	            5722
83.23.109.220        	               2
13.126.200.174       	              14
94.204.144.114       	               4
221.4.168.73         	               4
66.177.152.9         	             603
128.123.34.70        	               2
104.131.148.46       	              10
95.211.218.10        	              58
85.159.211.249       	             918
178.23.126.90        	              20
105.101.239.39       	               2
54.93.94.126         	              62
174.143.82.64        	             122
174.78.104.82        	               4
204.193.117.66       	            1356
34.195.82.122        	             138
128.15.10.34         	               4
54.174.87.42         	              72
174.70.67.185        	             996
110.175.33.83        	               5
186.26.115.241       	               2
107.204.167.52       	               2
216.126.238.175      	             313
173.50.175.247       	             987
159.178.21.28        	             216
108.58.225.242       	              20
162.220.114.67       	               8
65.95.15.226         	               2
23.242.97.14         	               2
202.158.64.22        	               2
63.251.24.70         	             202
163.172.214.210      	               4
181.170.111.138      	              40
130.221.52.41        	               2
84.208.15.148        	              18
121.235.204.154      	               2
208.54.85.255        	            1218
200.18.33.165        	               2
99.233.128.125       	             430
119.93.55.77         	               4
204.185.63.102       	              44
66.102.255.35        	             206
157.56.107.173       	               2
74.95.157.182        	              20
204.11.104.1         	             535
190.104.118.138      	               2
94.156.166.2         	               2
99.38.224.16         	             814
140.207.185.12       	               4
98.139.247.192       	             568
45.58.122.146        	              34
96.56.217.130        	              20
27.131.65.2          	               4
186.133.249.146      	               4
174.227.137.3        	            2268
38.69.4.109          	             692
199.101.96.2         	               4
66.94.6.174          	              17
107.139.210.233      	             932
172.8.216.245        	             222
201.25.255.147       	               2
47.200.17.244        	              16
223.86.175.189       	               2
65.158.12.26         	             848
24.12.54.55          	              10
181.211.79.225       	               5
75.90.57.134         	             262
52.216.64.8          	            1074
195.20.106.133       	              10
91.196.122.207       	               2
8.253.129.138        	               4
24.193.170.123       	              20
207.46.13.156        	            5892
117.84.102.31        	               2
52.48.118.239        	            1011
184.178.242.87       	             200
71.250.0.174         	              37
72.215.206.152       	               2
130.207.91.184       	               2
203.198.47.149       	              12
174.227.13.233       	             308
77.128.63.233        	               2
73.232.107.53        	               4
173.219.124.90       	               6
112.22.247.97        	               8
149.111.148.58       	             759
36.149.168.216       	              16
66.220.152.181       	              41
119.95.42.90         	               2
191.217.22.207       	               2
200.58.141.169       	              88
85.25.199.30         	              25
83.223.224.200       	               4
175.100.138.237      	               2
205.251.239.45       	             754
112.0.133.160        	               2
5.67.218.182         	               2
65.79.246.5          	              14
176.25.202.166       	               2
180.251.31.105       	               2
189.120.139.85       	               4
178.19.63.130        	               6
49.147.67.87         	               2
8.253.49.5           	               4
119.130.215.178      	             116
72.211.223.186       	              14
86.0.37.253          	               2
216.200.10.223       	               2
107.152.98.163       	               8
109.243.39.91        	               2
122.150.184.178      	               2
162.159.24.239       	               4
162.252.40.32        	            2510
73.21.185.130        	               4
52.216.17.27         	             238
208.51.60.190        	              10
199.80.250.132       	              12
190.214.169.55       	               3
66.231.132.79        	             424
200.112.0.65         	               4
107.72.162.121       	            1584
70.171.8.216         	             796
70.25.15.188         	              20
80.231.126.199       	               4
54.230.163.65        	             180
97.34.129.232        	             338
107.173.74.164       	             122
209.85.161.198       	              80
173.194.214.94       	            3474
47.23.79.210         	              20
197.199.240.233      	               4
185.46.176.16        	               2
149.202.6.209        	               8
52.3.67.80           	             270
114.109.50.96        	               2
131.100.80.18        	               2
208.54.90.114        	             100
113.92.154.23        	              16
213.57.107.72        	             132
190.117.141.144      	              12
114.135.151.70       	               2
94.195.115.223       	               2
64.25.201.77         	              10
183.208.193.101      	               8
24.100.47.227        	               6
73.24.221.205        	               2
190.98.104.154       	               2
76.254.31.91         	               6
201.207.106.210      	               6
54.81.239.228        	             453
198.102.61.236       	            5752
99.230.29.190        	             128
190.130.26.247       	               2
88.159.251.19        	               7
50.31.56.141         	             106
98.70.220.3          	             156
37.8.132.194         	               5
65.82.251.210        	              24
58.84.15.72          	               6
70.187.86.168        	             602
181.196.83.118       	               5
70.121.8.194         	               2
69.49.105.18         	               2
184.178.242.73       	             468
66.87.148.8          	             866
36.151.70.38         	               8
36.149.98.173        	               8
219.137.186.232      	              36
112.0.132.2          	               6
180.251.22.195       	               2
81.236.240.228       	            1246
52.2.124.4           	             408
47.73.65.146         	              31
150.182.154.130      	             152
191.217.48.70        	               2
183.179.55.171       	               4
49.49.235.179        	               4
98.191.83.103        	              68
185.104.46.33        	               6
99.3.116.33          	               8
78.88.246.138        	               2
73.107.74.55         	             510
62.220.18.40         	              13
181.224.136.42       	               4
66.76.238.34         	              20
54.86.13.25          	              29
103.210.201.74       	               2
27.145.26.69         	               4
117.223.172.223      	               5
131.188.12.100       	               7
184.74.36.82         	              20
70.171.49.113        	             442
24.136.49.11         	             180
85.96.134.85         	               4
126.94.67.104        	               4
66.231.144.81        	             528
24.246.222.116       	              20
79.129.100.102       	               6
95.9.37.149          	               7
70.164.195.5         	             188
66.32.254.195        	               2
174.232.9.31         	              72
73.217.17.126        	             570
107.77.212.196       	             836
208.108.112.17       	               2
108.58.197.250       	              20
180.251.28.171       	               2
47.53.136.159        	              10
2.247.245.37         	             289
91.201.21.179        	               6
181.112.113.158      	               6
98.26.120.7          	               8
178.136.191.179      	               4
107.77.221.155       	            1804
8.253.72.5           	               5
200.93.216.2         	              34
104.47.2.85          	               2
182.22.12.43         	               8
172.56.28.138        	              28
216.53.168.57        	              40
157.166.167.132      	               2
119.92.207.178       	              76
72.21.91.17          	             530
156.154.65.233       	               8
84.185.169.46        	               2
186.178.25.113       	               4
54.178.227.4         	             751
99.238.87.15         	               8
183.87.236.95        	               6
190.224.143.166      	               2
123.58.41.90         	               2
181.211.233.252      	               2
68.193.59.21         	              20
88.101.1.99          	               8
124.39.210.154       	              14
115.132.59.129       	               2
152.238.154.127      	               2
61.241.197.110       	               2
14.207.12.201        	               4
162.159.24.66        	              14
37.106.155.220       	               2
80.187.102.1         	               2
98.190.217.122       	              14
202.46.58.151        	             162
190.237.229.142      	               6
42.98.35.204         	               2
62.218.101.162       	               8
181.111.41.217       	               2
107.77.240.40        	            3041
77.85.58.67          	               8
159.178.110.149      	              41
81.209.177.136       	              52
112.41.136.74        	               8
23.16.12.64          	               4
78.63.101.33         	               2
14.137.71.84         	               3
83.11.94.45          	               2
104.231.68.190       	               2
63.140.33.77         	              94
54.162.231.211       	              22
71.40.148.74         	              20
73.171.139.30        	             624
184.178.243.14       	             332
24.96.38.154         	               4
134.241.39.254       	              30
40.79.44.62          	               3
189.167.234.247      	               4
216.107.191.29       	               4
192.190.220.8        	              18
113.210.200.255      	             590
36.150.101.217       	              12
68.147.234.220       	               2
178.18.201.98        	              10
72.184.27.141        	              72
66.108.74.8          	               8
202.188.88.83        	               2
216.119.106.4        	               8
198.72.24.29         	               8
119.123.14.30        	               2
172.58.171.146       	             565
101.173.65.121       	               4
162.249.159.28       	               4
68.71.164.240        	             404
189.115.212.149      	               2
52.9.249.80          	             104
184.73.222.152       	             118
24.50.11.228         	               3
23.0.90.237          	             508
190.214.195.36       	               5
86.35.137.227        	              10
209.73.178.136       	             920
38.88.186.115        	              96
40.97.171.98         	             937
121.236.81.163       	               4
8.7.43.156           	             600
195.175.84.250       	               4
186.221.122.128      	               2
36.150.73.247        	              12
160.218.184.21       	               2
69.39.68.50          	              10
112.0.215.219        	              28
65.217.39.140        	             572
217.146.99.99        	               2
88.231.187.8         	              13
50.194.21.113        	              20
73.192.4.86          	             239
73.43.228.223        	               2
190.192.150.179      	               4
39.55.251.6          	               2
223.65.143.227       	               8
83.26.255.4          	               2
68.64.22.89          	             566
94.103.42.239        	              90
73.156.242.113       	            2662
70.184.247.10        	              20
189.46.242.153       	               2
131.247.71.3         	              12
36.149.175.86        	              17
77.218.252.228       	             324
66.77.173.241        	               4
108.58.127.226       	              20
73.104.45.53         	             700
66.177.163.89        	            2682
176.55.145.178       	             520
146.185.185.122      	               4
47.205.13.243        	             210
99.252.4.158         	              20
64.71.139.67         	             620
121.54.54.172        	               2
199.242.239.11       	               8
24.47.183.69         	              20
54.231.169.46        	             905
72.189.5.105         	             184
91.208.9.69          	              20
125.160.242.225      	               6
181.22.46.158        	               4
24.191.103.79        	              20
184.186.202.20       	               9
110.77.214.238       	               2
107.167.119.198      	              20
173.28.97.48         	               4
5.172.150.165        	               2
82.3.159.210         	               2
95.92.157.7          	               2
174.70.74.47         	             209
59.94.243.212        	               4
190.214.113.78       	               2
103.206.112.51       	              20
195.41.168.8         	              30
74.89.96.59          	              20
192.229.163.33       	             710
186.156.31.119       	               2
47.21.70.54          	              20
104.255.64.65        	               2
66.241.90.173        	               2
43.240.103.161       	               2
209.181.120.245      	              20
148.87.23.52         	               4
129.242.219.51       	              14
154.54.3.69          	               2
60.173.79.188        	               3
162.251.181.252      	              14
52.7.124.13          	            1138
54.165.164.191       	              43
216.83.162.135       	              12
67.170.246.99        	              82
27.109.246.126       	               2
203.82.64.18         	              31
61.90.116.24         	               6
174.70.95.208        	             358
199.253.127.215      	              44
180.251.22.60        	               2
128.227.59.37        	              76
192.94.102.3         	             214
8.26.83.5            	               2
63.155.207.108       	              60
37.211.72.247        	               2
71.223.56.35         	             142
88.25.120.187        	               2
108.66.66.68         	               4
74.121.140.172       	             147
202.154.57.7         	              10
185.122.56.36        	               2
88.99.145.31         	            1070
162.201.200.228      	              62
12.154.64.165        	               2
195.91.97.159        	              28
62.202.4.16          	              20
203.80.21.205        	               3
192.131.64.176       	             586
222.161.206.114      	               4
69.51.252.68         	               3
201.66.142.107       	               2
87.0.184.38          	               2
209.162.213.177      	              66
65.202.204.104       	               6
46.171.159.2         	               3
34.201.164.117       	              82
68.142.68.21         	            1358
58.208.152.27        	              24
37.133.107.181       	               2
79.55.208.129        	              62
96.58.137.219        	               2
2.223.120.150        	               4
96.45.200.163        	              17
174.129.1.102        	              12
75.99.146.27         	              10
67.225.129.239       	             806
202.83.64.3          	               4
65.60.89.114         	              12
198.190.187.88       	             120
89.230.33.234        	               6
141.132.128.14       	               6
156.154.66.69        	              37
199.30.80.97         	               2
1.122.205.81         	               2
71.250.231.140       	               2
173.163.240.177      	              20
216.87.144.194       	               4
77.180.168.129       	               2
128.175.13.16        	             167
108.72.26.139        	            3309
107.77.72.114        	             334
36.48.106.113        	               2
98.180.121.181       	             426
131.173.115.172      	               2
201.97.127.0         	               8
58.96.44.92          	               3
60.246.224.131       	               3
181.22.25.143        	               2
212.142.48.79        	              15
107.77.241.9         	             246
78.18.212.31         	               4
91.205.216.34        	               2
80.10.202.36         	               2
74.143.190.167       	              10
63.143.86.235        	             164
209.65.14.153        	             552
148.77.36.250        	              10
24.244.128.18        	              20
68.180.228.241       	               4
15.48.65.55          	            1824
197.44.246.54        	              14
50.19.232.30         	             151
63.140.32.158        	             684
192.245.50.16        	               4
199.15.213.191       	             443
107.77.201.188       	             202
54.225.133.216       	              16
66.249.83.20         	              15
63.138.237.5         	               6
96.56.254.186        	              20
185.53.36.119        	             982
58.53.186.102        	              53
74.200.204.106       	              19
66.219.28.189        	               2
159.178.20.72        	            3568
108.64.220.98        	             698
85.253.58.97         	               4
54.236.159.175       	             856
113.254.86.29        	             220
70.185.98.202        	             508
38.102.227.197       	               6
173.220.250.154      	              20
75.89.19.150         	            1098
191.249.151.67       	               3
178.149.161.190      	               2
143.166.170.14       	             630
94.69.161.228        	               9
213.198.65.226       	              48
64.238.161.89        	              24
162.130.196.144      	             216
54.192.81.90         	              92
83.220.203.131       	               2
124.121.211.230      	               4
106.32.166.102       	               2
78.63.237.199        	               2
72.0.130.202         	               2
66.87.148.168        	            4068
163.47.12.207        	             632
201.32.6.114         	               3
143.95.251.24        	               8
84.197.22.211        	               2
162.243.174.62       	             246
42.201.227.106       	               2
209.58.144.228       	               4
69.161.70.150        	               4
52.84.26.56          	               2
174.227.146.1        	              24
181.44.253.108       	               2
68.142.230.234       	             226
112.133.245.4        	             870
64.186.12.113        	               4
222.164.203.78       	             664
49.150.6.229         	               2
146.20.132.189       	              70
101.65.207.206       	               2
81.196.72.162        	               2
198.190.223.25       	              10
43.230.214.190       	               2
103.89.41.53         	              50
66.87.148.140        	             835
192.31.130.136       	               4
182.45.16.239        	              20
173.220.248.218      	              20
71.245.68.125        	              10
190.152.196.12       	               2
184.150.227.62       	             570
66.249.79.11         	               4
108.217.73.132       	               4
183.154.87.204       	              28
183.178.188.71       	               4
50.200.124.62        	               4
70.171.40.200        	             184
98.208.218.23        	             256
188.31.252.60        	               2
46.166.190.165       	               2
203.45.28.131        	               2
173.167.163.226      	              18
54.231.176.178       	              10
91.231.86.192        	               4
64.206.165.227       	             112
97.79.232.82         	              20
202.46.51.34         	             729
189.145.83.142       	               3
110.240.119.169      	               4
181.113.91.21        	               3
2.50.32.215          	              20
203.147.88.2         	               8
80.181.104.132       	               2
36.150.98.93         	               8
146.255.135.144      	              10
223.204.249.243      	               2
36.149.180.243       	               8
79.16.146.102        	               8
212.92.113.70        	               2
124.204.48.34        	             802
159.178.105.165      	              39
100.0.205.98         	             788
144.217.153.105      	               6
181.112.0.75         	               2
194.63.249.233       	             644
8.254.8.133          	               5
182.93.88.197        	             836
68.195.207.170       	              20
36.151.40.120        	              20
179.253.182.169      	               5
81.36.142.74         	               6
208.114.87.235       	            1058
95.60.111.204        	               2
52.84.76.150         	             260
216.21.235.223       	              15
199.108.125.124      	              14
47.206.62.23         	              90
45.56.102.121        	             100
36.149.196.84        	              16
64.59.144.48         	               8
54.221.228.77        	             658
107.77.227.228       	             186
36.149.228.43        	               8
223.65.143.151       	               8
71.163.81.181        	               4
207.255.31.73        	              20
39.80.211.186        	               4
156.154.65.229       	               9
52.200.26.194        	             948
191.240.0.71         	              32
206.101.188.75       	             149
61.48.191.14         	               2
168.197.192.49       	              10
185.93.70.118        	            1706
77.91.160.83         	               2
54.192.204.159       	             195
217.120.253.24       	               9
97.86.169.54         	               2
175.143.31.30        	               4
65.82.28.197         	             110
123.151.178.115      	            1031
205.185.208.135      	             920
179.107.214.114      	               2
69.193.102.170       	              20
203.45.78.32         	               2
59.66.98.28          	               2
79.30.205.155        	               2
107.77.218.176       	             510
216.255.101.27       	               3
50.77.69.206         	              20
179.252.254.235      	               3
126.46.219.210       	               2
98.229.115.128       	               4
124.169.221.120      	               2
201.14.26.31         	               4
67.231.149.43        	             832
223.104.213.105      	             864
187.198.215.10       	               2
103.10.231.181       	               2
190.52.47.48         	               8
108.174.0.100        	              26
174.227.3.72         	             168
182.139.120.34       	               2
73.132.64.235        	              34
62.150.99.225        	               6
198.103.206.37       	               4
75.127.142.60        	              12
66.249.88.153        	             134
210.23.86.228        	               8
52.7.191.251         	              76
52.37.63.233         	             474
122.228.19.55        	              16
93.34.232.94         	               2
216.51.200.144       	             125
37.2.35.125          	              58
207.223.9.65         	              12
92.131.1.106         	               3
113.72.18.150        	               2
75.103.98.12         	              15
24.250.153.186       	             288
52.17.198.106        	             106
110.82.17.184        	               4
89.139.211.74        	               2
200.3.244.170        	               8
23.21.110.0          	             126
14.200.9.3           	               2
142.162.5.140        	               4
172.73.144.20        	             356
128.163.1.7          	              44
194.116.167.51       	              16
64.12.91.193         	              52
68.232.143.139       	             128
54.210.10.124        	             440
112.10.195.2         	              10
118.114.241.135      	               4
36.151.39.225        	               8
96.226.123.196       	              66
75.127.201.154       	              20
178.32.175.226       	            1644
89.130.102.124       	               8
81.7.11.181          	              12
172.58.3.52          	              52
126.116.213.83       	               4
207.45.76.3          	               4
46.28.104.67         	               6
182.46.15.226        	               6
52.218.200.56        	             196
47.29.67.58          	             162
54.173.134.171       	               2
66.220.152.137       	              24
137.207.32.2         	              14
103.18.19.254        	               2
217.182.132.63       	             172
201.185.38.79        	               2
24.153.124.3         	              20
192.104.49.62        	              50
5.53.201.49          	               4
72.177.250.127       	               6
78.245.178.97        	               2
159.178.126.143      	              78
162.250.6.6          	             147
183.208.95.156       	              16
37.49.224.136        	             894
47.89.67.253         	             988
203.217.178.254      	              20
222.135.142.234      	               6
62.77.223.195        	              10
78.60.67.150         	               2
217.237.151.35       	               9
88.76.190.236        	             176
36.149.134.9         	               8
161.4.81.198         	              24
70.171.0.241         	              20
67.198.67.159        	            1646
97.105.140.106       	              20
36.151.113.27        	              28
54.182.207.31        	             128
202.46.32.19         	             108
123.125.125.83       	              10
146.20.129.55        	             600
108.58.136.114       	              20
205.172.125.114      	              20
191.84.122.109       	               2
109.152.221.160      	               4
67.231.148.203       	              60
45.33.86.111         	              72
180.241.233.142      	               2
74.121.48.60         	             277
87.13.194.103        	               3
223.65.188.70        	              12
5.156.77.120         	              70
151.251.7.111        	               2
36.22.72.163         	               9
110.136.148.51       	               2
96.46.30.124         	               2
128.227.247.219      	             328
110.155.152.40       	               2
63.236.77.159        	             845
27.84.154.183        	               2
67.251.216.236       	             204
40.92.11.19          	               8
60.191.197.70        	               2
199.30.173.6         	               3
209.251.130.142      	            2256
175.158.139.219      	               2
159.178.105.134      	              25
166.171.249.46       	              51
174.227.136.198      	             160
146.20.128.173       	              12
189.40.64.244        	               2
108.174.6.156        	             378
120.144.20.165       	               4
182.151.213.213      	               2
108.248.200.43       	             102
172.125.255.96       	            1086
88.69.244.101        	               3
205.171.29.213       	              36
174.227.8.82         	             403
174.223.130.39       	             594
209.204.235.144      	              44
140.142.9.117        	              56
173.194.175.109      	             110
107.77.221.38        	             290
105.104.1.73         	               4
106.51.36.213        	            4178
162.211.138.50       	              20
168.227.51.88        	               4
27.41.205.22         	               2
104.4.222.100        	               2
222.14.208.118       	               6
207.119.227.86       	               8
174.70.92.113        	             546
88.191.250.2         	               4
192.89.123.231       	             101
199.96.142.50        	             708
107.77.240.86        	             438
54.236.81.192        	             234
36.149.100.60        	               8
36.149.197.32        	              12
123.180.200.160      	               2
117.205.115.180      	               6
81.187.30.41         	               9
64.233.173.29        	               4
174.70.77.32         	             102
183.206.70.94        	               8
68.199.179.131       	              20
180.189.18.98        	               3
58.11.92.46          	               2
81.230.132.109       	              70
99.145.96.136        	             282
175.140.43.219       	               2
176.35.89.131        	             107
216.173.169.198      	             736
193.34.172.106       	               4
190.147.93.120       	              23
36.151.113.222       	               8
190.152.199.226      	               2
201.178.225.129      	               2
173.73.89.185        	             314
54.236.96.55         	             201
95.101.8.91          	             832
192.254.189.100      	               2
144.118.24.21        	              41
174.227.129.112      	             660
24.227.248.174       	             134
101.65.195.7         	               4
54.67.57.25          	            4848
200.43.167.7         	               2
24.250.154.190       	              12
181.113.190.158      	               2
181.211.198.128      	               4
66.249.84.206        	               4
118.19.150.214       	               2
71.121.222.54        	               2
120.144.161.160      	               3
181.160.53.245       	               8
172.58.83.128        	               4
4.14.26.82           	               2
54.182.202.98        	              18
50.205.158.218       	              12
73.224.152.129       	            1686
117.144.243.8        	               4
15.65.252.13         	            1644
200.198.6.34         	               3
62.134.46.134        	             901
158.85.224.176       	             972
190.130.4.212        	               4
190.42.243.111       	               6
197.44.102.98        	               8
174.113.70.123       	               4
104.222.57.45        	              20
124.239.95.64        	               4
12.181.26.138        	               5
104.92.2.161         	              54
98.180.122.190       	             453
117.206.38.123       	               4
38.100.192.123       	              16
186.106.41.103       	               2
24.68.89.55          	              10
178.22.1.200         	               6
61.86.6.6            	               2
189.6.235.25         	               4
180.97.220.59        	              12
66.7.222.2           	            3018
204.194.86.24        	              20
101.179.103.227      	               4
107.77.164.94        	               4
194.224.199.210      	               8
162.242.183.120      	               4
70.183.174.112       	              20
50.248.21.125        	             811
120.239.64.18        	            7122
179.214.41.172       	               2
117.194.207.192      	               5
92.158.236.125       	               2
105.104.77.254       	               2
24.231.178.155       	               3
69.51.242.202        	               2
52.39.60.194         	              44
122.191.124.132      	              10
116.23.16.204        	             106
68.109.194.188       	             216
23.23.205.127        	              70
121.238.158.242      	               4
110.168.198.12       	               4
52.216.17.83         	             122
80.10.202.44         	               6
173.193.103.186      	               5
216.82.242.34        	               8
62.220.138.164       	              18
207.99.37.108        	             818
130.126.18.122       	             542
202.3.130.2          	              10
178.16.163.242       	               4
54.192.205.60        	            5543
